Product_ID,SKU,Product_Name,Product_Type,Color,Size,Dimention,Category,Description,Tags,Base_Price,Quantity,Discount_Type,Discount_Value,Discount_Start_Date,Discount_End_Date,Special_Offer_Code,Special_Discount_Type,Special_Discount_Value,Special_Discount_Start,Special_Discount_End
PRD-PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER,PLATOOPAT---DUMPLING-SHAPED-DOOB-BEAN-BAG-LOUNGER-COLA-PEWTER,PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER COLA PEWTER,single,Cola Pewter,,"Physical, Mental, Social",Home & Living,"Half DRYXX™. Half synthetic leather. All dumpling bean bag lounger. Sit on either side, or down the middle, or even upright.

• Water-repellent cover
• Removable cover
• Child-safe zip for inner bag
• Protected by Speco®
• Made in Singapore

Material: Water-repellent DRYXX™ (polyester and polyurethane composite) and synthetic leather cover; Sturdy fabric inner bag
Cleaning: Hand wash, rinse, or wipe with damp cloth",,249,99,,,,,,,,,
PRD-PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER,PLATOOPAT---DUMPLING-SHAPED-DOOB-BEAN-BAG-LOUNGER-COLA-SAGE,PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER COLA SAGE,single,Cola Sage,,"Physical, Mental, Social",Home & Living,"Half DRYXX™. Half synthetic leather. All dumpling bean bag lounger. Sit on either side, or down the middle, or even upright.

• Water-repellent cover
• Removable cover
• Child-safe zip for inner bag
• Protected by Speco®
• Made in Singapore

Material: Water-repellent DRYXX™ (polyester and polyurethane composite) and synthetic leather cover; Sturdy fabric inner bag
Cleaning: Hand wash, rinse, or wipe with damp cloth",,249,99,,,,,,,,,
PRD-PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER,PLATOOPAT---DUMPLING-SHAPED-DOOB-BEAN-BAG-LOUNGER-COLA-VIOLET,PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER COLA VIOLET,single,Cola Violet,,"Physical, Mental, Social",Home & Living,"Half DRYXX™. Half synthetic leather. All dumpling bean bag lounger. Sit on either side, or down the middle, or even upright.

• Water-repellent cover
• Removable cover
• Child-safe zip for inner bag
• Protected by Speco®
• Made in Singapore

Material: Water-repellent DRYXX™ (polyester and polyurethane composite) and synthetic leather cover; Sturdy fabric inner bag
Cleaning: Hand wash, rinse, or wipe with damp cloth",,249,99,,,,,,,,,
PRD-PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER,PLATOOPAT---DUMPLING-SHAPED-DOOB-BEAN-BAG-LOUNGER-COLA-WHEAT,PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER COLA WHEAT,single,Cola Wheat,,"Physical, Mental, Social",Home & Living,"Half DRYXX™. Half synthetic leather. All dumpling bean bag lounger. Sit on either side, or down the middle, or even upright.

• Water-repellent cover
• Removable cover
• Child-safe zip for inner bag
• Protected by Speco®
• Made in Singapore

Material: Water-repellent DRYXX™ (polyester and polyurethane composite) and synthetic leather cover; Sturdy fabric inner bag
Cleaning: Hand wash, rinse, or wipe with damp cloth",,249,99,,,,,,,,,
PRD-PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER,PLATOOPAT---DUMPLING-SHAPED-DOOB-BEAN-BAG-LOUNGER-COLA-WINE,PLATOOPAT - DUMPLING-SHAPED DOOB BEAN BAG LOUNGER COLA WINE,single,Cola Wine,,"Physical, Mental, Social",Home & Living,"Half DRYXX™. Half synthetic leather. All dumpling bean bag lounger. Sit on either side, or down the middle, or even upright.

• Water-repellent cover
• Removable cover
• Child-safe zip for inner bag
• Protected by Speco®
• Made in Singapore

Material: Water-repellent DRYXX™ (polyester and polyurethane composite) and synthetic leather cover; Sturdy fabric inner bag
Cleaning: Hand wash, rinse, or wipe with damp cloth",,249,99,,,,,,,,,
PRD-HUGGU-THE-SENCHAISE----HUGGING-CHAIR,HUGGU-THE-SENCHAISE---HUGGING-CHAIR-KIRI,HUGGU THE SENCHAISE - HUGGING CHAIR KIRI,single,Kiri,,"Physical, Mental, Social",Home & Living,"The Senchaise is a chair you take refuge in, from the stresses and anxieties of modern living. Designed using principles from pressure and sensory therapy, the Senchaise promotes the production of hormones that are linked to mental health and wellbeing. Sink into the Senchaise for twenty minutes or more to help wind down. 

Unlike bulky therapy devices, the Senchaise is designed to be furniture, to fit into your home without sticking out or taking up precious space. 

• Suspension Design, Weighted Flaps
• Floating Design, Versatile Usage
• Gentle Design, All-round comfort
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,950,99,,,,,,,,,
PRD-HUGGU-THE-SENCHAISE----HUGGING-CHAIR,HUGGU-THE-SENCHAISE---HUGGING-CHAIR-SUISEKI,HUGGU THE SENCHAISE - HUGGING CHAIR SUISEKI,single,Suiseki,,"Physical, Mental, Social",Home & Living,"The Senchaise is a chair you take refuge in, from the stresses and anxieties of modern living. Designed using principles from pressure and sensory therapy, the Senchaise promotes the production of hormones that are linked to mental health and wellbeing. Sink into the Senchaise for twenty minutes or more to help wind down. 

Unlike bulky therapy devices, the Senchaise is designed to be furniture, to fit into your home without sticking out or taking up precious space. 

• Suspension Design, Weighted Flaps
• Floating Design, Versatile Usage
• Gentle Design, All-round comfort
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,950,99,,,,,,,,,
PRD-HUGGU-THE-SENCHAISE----HUGGING-CHAIR,HUGGU-THE-SENCHAISE---HUGGING-CHAIR-SAKURA,HUGGU THE SENCHAISE - HUGGING CHAIR SAKURA,single,Sakura,,"Physical, Mental, Social",Home & Living,"The Senchaise is a chair you take refuge in, from the stresses and anxieties of modern living. Designed using principles from pressure and sensory therapy, the Senchaise promotes the production of hormones that are linked to mental health and wellbeing. Sink into the Senchaise for twenty minutes or more to help wind down. 

Unlike bulky therapy devices, the Senchaise is designed to be furniture, to fit into your home without sticking out or taking up precious space. 

• Suspension Design, Weighted Flaps
• Floating Design, Versatile Usage
• Gentle Design, All-round comfort
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,950,99,,,,,,,,,
PRD-HUGGU-THE-SENCHAISE----HUGGING-CHAIR,HUGGU-THE-SENCHAISE---HUGGING-CHAIR-KURO,HUGGU THE SENCHAISE - HUGGING CHAIR KURO,single,Kuro,,"Physical, Mental, Social",Home & Living,"The Senchaise is a chair you take refuge in, from the stresses and anxieties of modern living. Designed using principles from pressure and sensory therapy, the Senchaise promotes the production of hormones that are linked to mental health and wellbeing. Sink into the Senchaise for twenty minutes or more to help wind down. 

Unlike bulky therapy devices, the Senchaise is designed to be furniture, to fit into your home without sticking out or taking up precious space. 

• Suspension Design, Weighted Flaps
• Floating Design, Versatile Usage
• Gentle Design, All-round comfort
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,950,99,,,,,,,,,
PRD-HUGGU-THE-SENCHAISE----HUGGING-CHAIR,HUGGU-THE-SENCHAISE---HUGGING-CHAIR-KASUMI,HUGGU THE SENCHAISE - HUGGING CHAIR KASUMI,single,Kasumi,,"Physical, Mental, Social",Home & Living,"The Senchaise is a chair you take refuge in, from the stresses and anxieties of modern living. Designed using principles from pressure and sensory therapy, the Senchaise promotes the production of hormones that are linked to mental health and wellbeing. Sink into the Senchaise for twenty minutes or more to help wind down. 

Unlike bulky therapy devices, the Senchaise is designed to be furniture, to fit into your home without sticking out or taking up precious space. 

• Suspension Design, Weighted Flaps
• Floating Design, Versatile Usage
• Gentle Design, All-round comfort
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,950,99,,,,,,,,,
PRD-HUGGU-DORAYA----FOOTSTOOL,HUGGU-DORAYA---FOOTSTOOL-KIRI,HUGGU DORAYA - FOOTSTOOL KIRI,single,Kiri,,"Physical, Mental, Social",Home & Living,"The Doraya is a delightful footstool, inspired by pancakes filled with red bean paste. Slip your feet snugly into the Doraya to help unwind. 

Flip the Doraya on its side to use it as a regular footstool, or even to sit on.

• All-round Comfort
• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,205,99,,,,,,,,,
PRD-HUGGU-DORAYA----FOOTSTOOL,HUGGU-DORAYA---FOOTSTOOL-SUISEKI,HUGGU DORAYA - FOOTSTOOL SUISEKI,single,Suiseki,,"Physical, Mental, Social",Home & Living,"The Doraya is a delightful footstool, inspired by pancakes filled with red bean paste. Slip your feet snugly into the Doraya to help unwind. 

Flip the Doraya on its side to use it as a regular footstool, or even to sit on.

• All-round Comfort
• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,205,99,,,,,,,,,
PRD-HUGGU-DORAYA----FOOTSTOOL,HUGGU-DORAYA---FOOTSTOOL-SAKURA,HUGGU DORAYA - FOOTSTOOL SAKURA,single,Sakura,,"Physical, Mental, Social",Home & Living,"The Doraya is a delightful footstool, inspired by pancakes filled with red bean paste. Slip your feet snugly into the Doraya to help unwind. 

Flip the Doraya on its side to use it as a regular footstool, or even to sit on.

• All-round Comfort
• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,205,99,,,,,,,,,
PRD-HUGGU-DORAYA----FOOTSTOOL,HUGGU-DORAYA---FOOTSTOOL-KURO,HUGGU DORAYA - FOOTSTOOL KURO,single,Kuro,,"Physical, Mental, Social",Home & Living,"The Doraya is a delightful footstool, inspired by pancakes filled with red bean paste. Slip your feet snugly into the Doraya to help unwind. 

Flip the Doraya on its side to use it as a regular footstool, or even to sit on.

• All-round Comfort
• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,205,99,,,,,,,,,
PRD-HUGGU-DORAYA----FOOTSTOOL,HUGGU-DORAYA---FOOTSTOOL-KASUMI,HUGGU DORAYA - FOOTSTOOL KASUMI,single,Kasumi,,"Physical, Mental, Social",Home & Living,"The Doraya is a delightful footstool, inspired by pancakes filled with red bean paste. Slip your feet snugly into the Doraya to help unwind. 

Flip the Doraya on its side to use it as a regular footstool, or even to sit on.

• All-round Comfort
• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,205,99,,,,,,,,,
PRD-HUGGU-MOCHI---CUSHION,HUGGU-MOCHI---CUSHION-KIRI,HUGGU MOCHI - CUSHION KIRI,single,Kiri,,"Physical, Mental, Social",Home & Living,"The Mochi is a minimalist yet adorable cushion that is specially designed to hug you back. Slip your arms into the mochi’s centre to help relax. 

The Mochi can also be used as a back cushion or a headrest.

• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,120,99,,,,,,,,,
PRD-HUGGU-MOCHI---CUSHION,HUGGU-MOCHI---CUSHION-SUISEKI,HUGGU MOCHI - CUSHION SUISEKI,single,Suiseki,,"Physical, Mental, Social",Home & Living,"The Mochi is a minimalist yet adorable cushion that is specially designed to hug you back. Slip your arms into the mochi’s centre to help relax. 

The Mochi can also be used as a back cushion or a headrest.

• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,120,99,,,,,,,,,
PRD-HUGGU-MOCHI---CUSHION,HUGGU-MOCHI---CUSHION-SAKURA,HUGGU MOCHI - CUSHION SAKURA,single,Sakura,,"Physical, Mental, Social",Home & Living,"The Mochi is a minimalist yet adorable cushion that is specially designed to hug you back. Slip your arms into the mochi’s centre to help relax. 

The Mochi can also be used as a back cushion or a headrest.

• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,120,99,,,,,,,,,
PRD-HUGGU-MOCHI---CUSHION,HUGGU-MOCHI---CUSHION-KURO,HUGGU MOCHI - CUSHION KURO,single,Kuro,,"Physical, Mental, Social",Home & Living,"The Mochi is a minimalist yet adorable cushion that is specially designed to hug you back. Slip your arms into the mochi’s centre to help relax. 

The Mochi can also be used as a back cushion or a headrest.

• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,120,99,,,,,,,,,
PRD-HUGGU-MOCHI---CUSHION,HUGGU-MOCHI---CUSHION-KASUMI,HUGGU MOCHI - CUSHION KASUMI,single,Kasumi,,"Physical, Mental, Social",Home & Living,"The Mochi is a minimalist yet adorable cushion that is specially designed to hug you back. Slip your arms into the mochi’s centre to help relax. 

The Mochi can also be used as a back cushion or a headrest.

• Versatile Usage
• Simple Design - no mechanical or electronic parts
• Smooth Texture
• Double-layered
• Made in Singapore",,120,99,,,,,,,,,
